time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,quat_w,quat_x,quat_y,quat_z,ang_vel_x,ang_vel_y,ang_vel_z,mass_kg,cg_z,thrust_x,thrust_y,thrust_z,aero_x,aero_y,aero_z,inertia_x,inertia_y,inertia_z,wind_x,wind_y,wind_z,tvc_cmd_pitch,tvc_cmd_yaw,tvc_err_pitch,tvc_err_yaw,num_engines
1.02,0.465032,0,7.90973,0.380255,0,15.5628,0,0,0,0.999995,0,-0.0030167,0,0,0.0267537,0,99.184,1.03738,-0.867649,0,2500.47,5.56708,-0,-2.19695,130.3,130.3,2.58368,10,0,0,-0.000341342,-0,0.00603342,0,1
1.03,0.46883,0,8.06613,0.379252,0,15.7166,0,0,0,0.999996,0,-0.00288491,0,0,0.0259584,0,99.176,1.03734,-0.735037,0,2500.48,5.60628,-0,-2.23414,130.293,130.293,2.58352,10,0,0,-0.000289076,-0,0.00576982,0,1
1.04,0.472618,0,8.22406,0.378331,0,15.8704,0,0,0,0.999996,0,-0.00275718,0,0,0.0251282,0,99.168,1.03731,-0.621379,0,2500.49,5.64556,-0,-2.27168,130.286,130.286,2.58336,10,0,0,-0.000244364,-0,0.00551437,0,1
1.05,0.476397,0,8.38353,0.377487,0,16.0242,0,0,0,0.999997,0,-0.00263368,0,0,0.0242675,0,99.16,1.03727,-0.525996,0,2500.5,5.68489,-0,-2.30959,130.28,130.28,2.5832,10,0,0,-0.000206933,-0,0.00526736,0,1
1.06,0.480168,0,8.54454,0.376717,0,16.1781,0,0,0,0.999997,0,-0.00251455,0,0,0.0233805,0,99.152,1.03724,-0.448195,0,2500.51,5.72429,-0,-2.34785,130.273,130.273,2.58304,10,0,0,-0.000176506,-0,0.0050291,0,1
1.07,0.483931,0,8.70709,0.376016,0,16.3319,0,0,0,0.999997,0,-0.00239991,0,0,0.0224711,0,99.144,1.03721,-0.38727,0,2500.52,5.76373,-0,-2.38647,130.267,130.267,2.58288,10,0,0,-0.0001528,-0,0.00479983,0,1
1.08,0.487688,0,8.87118,0.375381,0,16.4858,0,0,0,0.999997,0,-0.00228987,0,0,0.0215434,0,99.136,1.03717,-0.342511,0,2500.53,5.80322,-0,-2.42545,130.26,130.26,2.58272,10,0,0,-0.00013553,-0,0.00457974,0,1
1.09,0.491439,0,9.03681,0.374809,0,16.6397,0,0,0,0.999998,0,-0.0021845,0,0,0.020601,0,99.128,1.03714,-0.313197,0,2500.54,5.84275,-0,-2.4648,130.254,130.254,2.58256,10,0,0,-0.000124408,-0,0.00436901,0,1
1.1,0.495185,0,9.20398,0.374294,0,16.7936,0,0,0,0.999998,0,-0.00208388,0,0,0.0196473,0,99.12,1.0371,-0.298609,0,2500.55,5.88232,-0,-2.50451,130.247,130.247,2.5824,10,0,0,-0.000119147,-0,0.00416776,0,1
1.11,0.498925,0,9.37268,0.373833,0,16.9475,0,0,0,0.999998,0,-0.00198804,0,0,0.0186859,0,99.112,1.03707,-0.298024,0,2500.56,5.92191,-0,-2.54458,130.24,130.24,2.58224,10,0,0,-0.000119457,-0,0.00397609,0,1
1.12,0.502661,0,9.54293,0.373423,0,17.1015,0,0,0,0.999998,0,-0.00189703,0,0,0.0177198,0,99.104,1.03704,-0.31072,0,2500.57,5.96153,-0,-2.58502,130.234,130.234,2.58208,10,0,0,-0.000125049,-0,0.00379406,0,1
1.13,0.506394,0,9.71471,0.37306,0,17.2555,0,0,0,0.999998,0,-0.00181085,0,0,0.0167521,0,99.096,1.037,-0.33598,0,2500.58,6.00118,-0,-2.62583,130.227,130.227,2.58192,10,0,0,-0.000135637,-0,0.0036217,0,1
1.14,0.510123,0,9.88804,0.372739,0,17.4094,0,0,0,0.999999,0,-0.0017295,0,0,0.0157857,0,99.088,1.03697,-0.373091,0,2500.59,6.04084,-0,-2.667,130.221,130.221,2.58176,10,0,0,-0.000150935,-0,0.00345901,0,1
1.15,0.513849,0,10.0629,0.372458,0,17.5634,0,0,0,0.999999,0,-0.00165298,0,0,0.0148232,0,99.08,1.03693,-0.421346,0,2500.6,6.08052,-0,-2.70854,130.214,130.214,2.5816,10,0,0,-0.000170662,-0,0.00330597,0,1
1.16,0.517572,0,10.2393,0.372213,0,17.7175,0,0,0,0.999999,0,-0.00158126,0,0,0.0138672,0,99.072,1.0369,-0.480048,0,2500.61,6.12021,-0,-2.75045,130.208,130.208,2.58144,10,0,0,-0.000194539,-0,0.00316252,0,1
1.17,0.521293,0,10.4173,0.372,0,17.8715,0,0,0,0.999999,0,-0.0015143,0,0,0.0129201,0,99.064,1.03686,-0.548509,0,2500.62,6.15991,-0,-2.79272,130.201,130.201,2.58128,10,0,0,-0.000222291,-0,0.0030286,0,1
1.18,0.525012,0,10.5967,0.371817,0,18.0255,0,0,0,0.999999,0,-0.00145204,0,0,0.0119839,0,99.056,1.03683,-0.626053,0,2500.63,6.19961,-0,-2.83537,130.194,130.194,2.58112,10,0,0,-0.000253649,-0,0.00290409,0,1
1.19,0.528729,0,10.7778,0.371659,0,18.1796,0,0,0,0.999999,0,-0.00139444,0,0,0.0110609,0,99.048,1.0368,-0.712018,0,2500.64,6.23932,-0,-2.87839,130.188,130.188,2.58096,10,0,0,-0.000288347,-0,0.00278887,0,1
1.2,0.532445,0,10.9603,0.371524,0,18.3337,0,0,0,0.999999,0,-0.00134141,0,0,0.0101528,0,99.04,1.03676,-0.805752,0,2500.65,6.27903,-0,-2.92177,130.181,130.181,2.5808,10,0,0,-0.000326126,-0,0.00268282,0,1
1.21,0.53616,0,11.1444,0.371409,0,18.4878,0,0,0,0.999999,0,-0.00129288,0,0,0.00926146,0,99.032,1.03673,-0.906622,0,2500.66,6.31874,-0,-2.96553,130.175,130.175,2.58064,10,0,0,-0.000366734,-0,0.00258576,0,1
1.22,0.539874,0,11.3301,0.371311,0,18.6419,0,0,0,0.999999,0,-0.00124876,0,0,0.00838841,0,99.024,1.03669,-1.01401,0,2500.67,6.35845,-0,-3.00967,130.168,130.168,2.58048,10,0,0,-0.000409923,-0,0.00249753,0,1
1.23,0.543586,0,11.5173,0.371227,0,18.7961,0,0,0,0.999999,0,-0.00120896,0,0,0.0075351,0,99.016,1.03666,-1.12731,0,2500.68,6.39815,-0,-3.05417,130.161,130.161,2.58032,10,0,0,-0.000455453,-0,0.00241793,0,1
1.24,0.547298,0,11.706,0.371154,0,18.9502,0,0,0,0.999999,0,-0.00117338,0,0,0.00670285,0,99.008,1.03662,-1.24595,0,2500.69,6.43785,-0,-3.09904,130.155,130.155,2.58016,10,0,0,-0.000503092,-0,0.00234675,0,1
1.25,0.551009,0,11.8963,0.371089,0,19.1044,0,0,0,0.999999,0,-0.0011419,0,0,0.00589283,0,99,1.03659,-1.36934,0,2500.7,6.47754,-0,-3.14429,130.148,130.148,2.58,10,0,0,-0.000552614,-0,0.00228379,0,1
1.26,0.55472,0,12.0881,0.371031,0,19.2586,0,0,0,0.999999,0,-0.00111441,0,0,0.00510609,0,98.992,1.03656,-1.49696,0,2500.72,6.51723,-0,-3.18992,130.142,130.142,2.57984,10,0,0,-0.000603801,-0,0.00222882,0,1
1.27,0.55843,0,12.2815,0.370977,0,19.4128,0,0,0,0.999999,0,-0.0010908,0,0,0.00434353,0,98.984,1.03652,-1.62827,0,2500.73,6.55691,-0,-3.23591,130.135,130.135,2.57968,10,0,0,-0.000656443,-0,0.00218159,0,1
1.28,0.56214,0,12.4763,0.370924,0,19.567,0,0,0,0.999999,0,-0.00107093,0,0,0.00360595,0,98.976,1.03649,-1.76276,0,2500.74,6.59658,-0,-3.28228,130.129,130.129,2.57952,10,0,0,-0.000710337,-0,0.00214187,0,1
1.29,0.565849,0,12.6728,0.370871,0,19.7212,0,0,0,0.999999,0,-0.00105469,0,0,0.00289403,0,98.968,1.03645,-1.89995,0,2500.75,6.63625,-0,-3.32902,130.122,130.122,2.57936,10,0,0,-0.00076529,-0,0.00210939,0,1
1.3,0.569557,0,12.8708,0.370815,0,19.8755,0,0,0,0.999999,0,-0.00104195,0,0,0.00220833,0,98.96,1.03642,-2.03937,0,2500.76,6.6759,-0,-3.37614,130.115,130.115,2.5792,10,0,0,-0.000821115,-0,0.0020839,0,1
1.31,0.573265,0,13.0703,0.370754,0,20.0298,0,0,0,0.999999,0,-0.00103257,0,0,0.0015493,0,98.952,1.03638,-2.18057,0,2500.77,6.71555,-0,-3.42363,130.109,130.109,2.57904,10,0,0,-0.000877635,-0,0.00206513,0,1
1.32,0.576972,0,13.2714,0.370687,0,20.1841,0,0,0,0.999999,0,-0.00102641,0,0,0.0009173,0,98.944,1.03635,-2.32312,0,2500.79,6.7552,-0,-3.4715,130.102,130.102,2.57888,10,0,0,-0.00093468,-0,0.00205282,0,1
1.33,0.580679,0,13.474,0.370612,0,20.3384,0,0,0,0.999999,0,-0.00102335,0,0,0.000312576,0,98.936,1.03632,-2.46663,0,2500.8,6.79483,-0,-3.51974,130.096,130.096,2.57872,10,0,0,-0.000992089,-0,0.00204669,0,1
1.34,0.584384,0,13.6781,0.370527,0,20.4927,0,0,0,0.999999,0,-0.00102324,0,0,-0.000264707,0,98.928,1.03628,-2.6107,0,2500.81,6.83446,-0,-3.56835,130.089,130.089,2.57856,10,0,0,-0.00104971,-0,0.00204648,0,1
1.35,0.588089,0,13.8838,0.37043,0,20.647,0,0,0,0.999999,0,-0.00102595,0,0,-0.000814478,0,98.92,1.03625,-2.75497,0,2500.82,6.87409,-0,-3.61734,130.082,130.082,2.5784,10,0,0,-0.0011074,-0,0.0020519,0,1
1.36,0.591793,0,14.0911,0.370322,0,20.8014,0,0,0,0.999999,0,-0.00103134,0,0,-0.00133675,0,98.912,1.03621,-2.89911,0,2500.83,6.91371,-0,-3.6667,130.076,130.076,2.57824,10,0,0,-0.00116501,-0,0.00206267,0,1
1.37,0.595495,0,14.2999,0.370199,0,20.9558,0,0,0,0.999999,0,-0.00103927,0,0,-0.0018316,0,98.904,1.03618,-3.04278,0,2500.85,6.95333,-0,-3.71644,130.069,130.069,2.57808,10,0,0,-0.00122243,-0,0.00207854,0,1
1.38,0.599197,0,14.5102,0.370061,0,21.1102,0,0,0,0.999999,0,-0.00104961,0,0,-0.00229921,0,98.896,1.03614,-3.18568,0,2500.86,6.99295,-0,-3.76655,130.063,130.063,2.57792,10,0,0,-0.00127953,-0,0.00209921,0,1
1.39,0.602897,0,14.7221,0.369907,0,21.2646,0,0,0,0.999999,0,-0.00106222,0,0,-0.00273981,0,98.888,1.03611,-3.32754,0,2500.87,7.03257,-0,-3.81703,130.056,130.056,2.57776,10,0,0,-0.0013362,-0,0.00212443,0,1
1.4,0.606595,0,14.9355,0.369736,0,21.419,0,0,0,0.999999,0,-0.00107696,0,0,-0.00315368,0,98.88,1.03608,-3.46808,0,2500.88,7.07219,-0,-3.86789,130.05,130.05,2.5776,10,0,0,-0.00139233,-0,0.00215392,0,1
1.41,0.610291,0,15.1504,0.369546,0,21.5734,0,0,0,0.999999,0,-0.00109371,0,0,-0.0035412,0,98.872,1.03604,-3.60707,0,2500.89,7.11181,-0,-3.91912,130.043,130.043,2.57744,10,0,0,-0.00144783,-0,0.00218742,0,1
1.42,0.613986,0,15.367,0.369338,0,21.7279,0,0,0,0.999999,0,-0.00111233,0,0,-0.00390276,0,98.864,1.03601,-3.74427,0,2500.91,7.15143,-0,-3.97073,130.036,130.036,2.57728,10,0,0,-0.00150261,-0,0.00222466,0,1
1.43,0.617678,0,15.585,0.36911,0,21.8823,0,0,0,0.999999,0,-0.00113269,0,0,-0.00423885,0,98.856,1.03597,-3.87948,0,2500.92,7.19106,-0,-4.02271,130.03,130.03,2.57712,10,0,0,-0.00155658,-0,0.00226539,0,1
1.44,0.621368,0,15.8046,0.368862,0,22.0368,0,0,0,0.999999,0,-0.00115468,0,0,-0.00454996,0,98.848,1.03594,-4.01251,0,2500.93,7.2307,-0,-4.07506,130.023,130.023,2.57696,10,0,0,-0.00160967,-0,0.00230935,0,1
1.45,0.625055,0,16.0257,0.368593,0,22.1913,0,0,0,0.999999,0,-0.00117815,0,0,-0.00483665,0,98.84,1.0359,-4.14319,0,2500.95,7.27035,-0,-4.12779,130.017,130.017,2.5768,10,0,0,-0.00166182,-0,0.0023563,0,1
1.46,0.62874,0,16.2484,0.368303,0,22.3459,0,0,0,0.999999,0,-0.001203,0,0,-0.00509952,0,98.832,1.03587,-4.27136,0,2500.96,7.31001,-0,-4.18089,130.01,130.01,2.57664,10,0,0,-0.00171295,-0,0.002406,0,1
1.47,0.632421,0,16.4727,0.367991,0,22.5004,0,0,0,0.999999,0,-0.00122911,0,0,-0.00533919,0,98.824,1.03584,-4.39689,0,2500.97,7.34968,-0,-4.23436,130.004,130.004,2.57648,10,0,0,-0.00176303,-0,0.00245822,0,1
1.48,0.636099,0,16.6984,0.367657,0,22.655,0,0,0,0.999999,0,-0.00125636,0,0,-0.00555632,0,98.816,1.0358,-4.51964,0,2500.99,7.38936,-0,-4.28821,129.997,129.997,2.57632,10,0,0,-0.00181199,-0,0.00251271,0,1
1.49,0.639774,0,16.9258,0.367301,0,22.8095,0,0,0,0.999999,0,-0.00128463,0,0,-0.00575159,0,98.808,1.03577,-4.63952,0,2501,7.42906,-0,-4.34243,129.99,129.99,2.57616,10,0,0,-0.00185979,-0,0.00256927,0,1
1.5,0.643445,0,17.1546,0.366922,0,22.9641,0,0,0,0.999999,0,-0.00131384,0,0,-0.00592572,0,98.8,1.03573,-4.75643,0,2501.01,7.46878,-0,-4.39702,129.984,129.984,2.576,10,0,0,-0.00190641,-0,0.00262767,0,1
1.51,0.647112,0,17.385,0.366521,0,23.1187,0,0,0,0.999999,0,-0.00134386,0,0,-0.00607943,0,98.792,1.0357,-4.8703,0,2501.02,7.50852,-0,-4.45199,129.977,129.977,2.57584,10,0,0,-0.0019518,-0,0.00268772,0,1
1.52,0.650776,0,17.617,0.366097,0,23.2733,0,0,0,0.999999,0,-0.0013746,0,0,-0.00621347,0,98.784,1.03566,-4.98104,0,2501.04,7.54828,-0,-4.50732,129.971,129.971,2.57568,10,0,0,-0.00199594,-0,0.0027492,0,1
1.53,0.654434,0,17.8505,0.36565,0,23.428,0,0,0,0.999999,0,-0.00140596,0,0,-0.0063286,0,98.776,1.03563,-5.08862,0,2501.05,7.58806,-0,-4.56303,129.964,129.964,2.57552,10,0,0,-0.00203882,-0,0.00281192,0,1
1.54,0.658089,0,18.0856,0.36518,0,23.5826,0,0,0,0.999999,0,-0.00143785,0,0,-0.00642558,0,98.768,1.0356,-5.193,0,2501.07,7.62787,-0,-4.61911,129.957,129.957,2.57536,10,0,0,-0.00208041,-0,0.00287571,0,1
1.55,0.661738,0,18.3222,0.364688,0,23.7373,0,0,0,0.999999,0,-0.00147019,0,0,-0.00650521,0,98.76,1.03556,-5.29414,0,2501.08,7.66771,-0,-4.67556,129.951,129.951,2.5752,10,0,0,-0.00212071,-0,0.00294038,0,1
1.56,0.665382,0,18.5603,0.364173,0,23.892,0,0,0,0.999999,0,-0.00150288,0,0,-0.00656826,0,98.752,1.03553,-5.39202,0,2501.09,7.70757,-0,-4.73239,129.944,129.944,2.57504,10,0,0,-0.0021597,-0,0.00300576,0,1
1.57,0.669021,0,18.8,0.363636,0,24.0467,0,0,0,0.999999,0,-0.00153584,0,0,-0.00661552,0,98.744,1.03549,-5.48665,0,2501.11,7.74747,-0,-4.78958,129.938,129.938,2.57488,10,0,0,-0.0021974,-0,0.00307169,0,1
1.58,0.672655,0,19.0412,0.363077,0,24.2014,0,0,0,0.999999,0,-0.00156901,0,0,-0.00664777,0,98.736,1.03546,-5.57802,0,2501.12,7.7874,-0,-4.84715,129.931,129.931,2.57472,10,0,0,-0.00223379,-0,0.00313802,0,1
1.59,0.676283,0,19.284,0.362496,0,24.3561,0,0,0,0.999999,0,-0.0016023,0,0,-0.00666581,0,98.728,1.03542,-5.66615,0,2501.14,7.82736,-0,-4.90508,129.925,129.925,2.57456,10,0,0,-0.00226888,-0,0.00320459,0,1
1.6,0.679905,0,19.5284,0.361894,0,24.5109,0,0,0,0.999999,0,-0.00163564,0,0,-0.00667041,0,98.72,1.03539,-5.75106,0,2501.15,7.86735,-0,-4.96339,129.918,129.918,2.5744,10,0,0,-0.00230268,-0,0.00327129,0,1
1.61,0.683521,0,19.7742,0.36127,0,24.6656,0,0,0,0.999999,0,-0.00166898,0,0,-0.00666235,0,98.712,1.03536,-5.83277,0,2501.16,7.90739,-0,-5.02207,129.911,129.911,2.57424,10,0,0,-0.00233522,-0,0.00333796,0,1
1.62,0.68713,0,20.0217,0.360625,0,24.8204,0,0,0,0.999999,0,-0.00170225,0,0,-0.00664239,0,98.704,1.03532,-5.91133,0,2501.18,7.94746,-0,-5.08112,129.905,129.905,2.57408,10,0,0,-0.00236649,-0,0.00340449,0,1
1.63,0.690733,0,20.2707,0.35996,0,24.9752,0,0,0,0.999998,0,-0.00173538,0,0,-0.00661128,0,98.696,1.03529,-5.98678,0,2501.19,7.98757,-0,-5.14054,129.898,129.898,2.57392,10,0,0,-0.00239651,-0,0.00347077,0,1
1.64,0.694329,0,20.5212,0.359275,0,25.13,0,0,0,0.999998,0,-0.00176834,0,0,-0.00656979,0,98.688,1.03525,-6.05917,0,2501.21,8.02773,-0,-5.20033,129.892,129.892,2.57376,10,0,0,-0.00242532,-0,0.00353668,0,1
1.65,0.697918,0,20.7733,0.35857,0,25.2848,0,0,0,0.999998,0,-0.00180107,0,0,-0.00651862,0,98.68,1.03522,-6.12856,0,2501.22,8.06792,-0,-5.26049,129.885,129.885,2.5736,10,0,0,-0.00245293,-0,0.00360213,0,1
1.66,0.7015,0,21.0269,0.357845,0,25.4397,0,0,0,0.999998,0,-0.00183351,0,0,-0.00645852,0,98.672,1.03518,-6.19501,0,2501.24,8.10816,-0,-5.32102,129.878,129.878,2.57344,10,0,0,-0.00247937,-0,0.00366703,0,1
1.67,0.705075,0,21.282,0.357102,0,25.5945,0,0,0,0.999998,0,-0.00186564,0,0,-0.00639016,0,98.664,1.03515,-6.25859,0,2501.25,8.14845,-0,-5.38192,129.872,129.872,2.57328,10,0,0,-0.00250465,-0,0.00373128,0,1
1.68,0.708642,0,21.5388,0.35634,0,25.7494,0,0,0,0.999998,0,-0.0018974,0,0,-0.00631425,0,98.656,1.03511,-6.31936,0,2501.27,8.18878,-0,-5.44319,129.865,129.865,2.57312,10,0,0,-0.00252883,-0,0.0037948,0,1
1.69,0.712202,0,21.797,0.35556,0,25.9043,0,0,0,0.999998,0,-0.00192877,0,0,-0.00623144,0,98.648,1.03508,-6.37742,0,2501.28,8.22916,-0,-5.50483,129.859,129.859,2.57296,10,0,0,-0.00255191,-0,0.00385754,0,1
1.7,0.715754,0,22.0569,0.354763,0,26.0592,0,0,0,0.999998,0,-0.00195971,0,0,-0.00614239,0,98.64,1.03505,-6.43282,0,2501.3,8.26958,-0,-5.56683,129.852,129.852,2.5728,10,0,0,-0.00257395,-0,0.00391941,0,1
1.71,0.719297,0,22.3182,0.353949,0,26.2141,0,0,0,0.999998,0,-0.00199018,0,0,-0.00604772,0,98.632,1.03501,-6.48567,0,2501.31,8.31005,-0,-5.62921,129.846,129.846,2.57264,10,0,0,-0.00259496,-0,0.00398037,0,1
1.72,0.722833,0,22.5811,0.353118,0,26.3691,0,0,0,0.999998,0,-0.00202017,0,0,-0.00594804,0,98.624,1.03498,-6.53604,0,2501.33,8.35058,-0,-5.69196,129.839,129.839,2.57248,10,0,0,-0.00261498,-0,0.00404035,0,1
1.73,0.726359,0,22.8456,0.352272,0,26.524,0,0,0,0.999998,0,-0.00204966,0,0,-0.00584395,0,98.616,1.03494,-6.58402,0,2501.34,8.39115,-0,-5.75508,129.832,129.832,2.57232,10,0,0,-0.00263405,-0,0.00409931,0,1
1.74,0.729878,0,23.1116,0.35141,0,26.679,0,0,0,0.999998,0,-0.00207861,0,0,-0.005736,0,98.608,1.03491,-6.6297,0,2501.36,8.43178,-0,-5.81856,129.826,129.826,2.57216,10,0,0,-0.00265221,-0,0.00415722,0,1
1.75,0.733388,0,23.3792,0.350533,0,26.834,0,0,0,0.999998,0,-0.00210701,0,0,-0.00562474,0,98.6,1.03487,-6.67317,0,2501.38,8.47245,-0,-5.88242,129.819,129.819,2.572,10,0,0,-0.00266948,-0,0.00421402,0,1
1.76,0.736889,0,23.6483,0.349641,0,26.989,0,0,0,0.999998,0,-0.00213485,0,0,-0.00551069,0,98.592,1.03484,-6.71453,0,2501.39,8.51318,-0,-5.94664,129.813,129.813,2.57184,10,0,0,-0.00268592,-0,0.0042697,0,1
1.77,0.74038,0,23.919,0.348736,0,27.144,0,0,0,0.999998,0,-0.00216211,0,0,-0.00539435,0,98.584,1.0348,-6.75387,0,2501.41,8.55396,-0,-6.01124,129.806,129.806,2.57168,10,0,0,-0.00270155,-0,0.00432423,0,1
1.78,0.743863,0,24.1912,0.347817,0,27.299,0,0,0,0.999998,0,-0.00218879,0,0,-0.00527621,0,98.576,1.03477,-6.79128,0,2501.42,8.59479,-0,-6.0762,129.799,129.799,2.57152,10,0,0,-0.00271641,-0,0.00437758,0,1
1.79,0.747337,0,24.4649,0.346885,0,27.4541,0,0,0,0.999998,0,-0.00221487,0,0,-0.00515671,0,98.568,1.03474,-6.82685,0,2501.44,8.63567,-0,-6.14153,129.793,129.793,2.57136,10,0,0,-0.00273054,-0,0.00442975,0,1
1.8,0.750801,0,24.7403,0.345941,0,27.6091,0,0,0,0.999997,0,-0.00224035,0,0,-0.00503628,0,98.56,1.0347,-6.86069,0,2501.46,8.67661,-0,-6.20723,129.786,129.786,2.5712,10,0,0,-0.00274398,-0,0.00448071,0,1
1.81,0.754256,0,25.0171,0.344985,0,27.7642,0,0,0,0.999997,0,-0.00226523,0,0,-0.00491534,0,98.552,1.03467,-6.89287,0,2501.47,8.71759,-0,-6.2733,129.78,129.78,2.57104,10,0,0,-0.00275677,-0,0.00453047,0,1
1.82,0.757701,0,25.2955,0.344017,0,27.9193,0,0,0,0.999997,0,-0.00228951,0,0,-0.00479428,0,98.544,1.03463,-6.92351,0,2501.49,8.75864,-0,-6.33974,129.773,129.773,2.57088,10,0,0,-0.00276894,-0,0.00457902,0,1
1.83,0.761136,0,25.5755,0.343038,0,28.0744,0,0,0,0.999997,0,-0.00231318,0,0,-0.00467345,0,98.536,1.0346,-6.95268,0,2501.5,8.79973,-0,-6.40655,129.767,129.767,2.57072,10,0,0,-0.00278052,-0,0.00462636,0,1
1.84,0.764561,0,25.857,0.342049,0,28.2295,0,0,0,0.999997,0,-0.00233624,0,0,-0.0045532,0,98.528,1.03456,-6.98048,0,2501.52,8.84087,-0,-6.47372,129.76,129.76,2.57056,10,0,0,-0.00279157,-0,0.00467249,0,1
1.85,0.767977,0,26.1401,0.341049,0,28.3847,0,0,0,0.999997,0,-0.00235871,0,0,-0.00443386,0,98.52,1.03453,-7.00699,0,2501.54,8.88207,-0,-6.54127,129.753,129.753,2.5704,10,0,0,-0.0028021,-0,0.00471742,0,1
1.86,0.771382,0,26.4247,0.34004,0,28.5398,0,0,0,0.999997,0,-0.00238058,0,0,-0.00431572,0,98.512,1.0345,-7.03232,0,2501.55,8.92332,-0,-6.60918,129.747,129.747,2.57024,10,0,0,-0.00281216,-0,0.00476117,0,1
1.87,0.774778,0,26.7109,0.339022,0,28.695,0,0,0,0.999997,0,-0.00240187,0,0,-0.00419905,0,98.504,1.03446,-7.05654,0,2501.57,8.96462,-0,-6.67747,129.74,129.74,2.57008,10,0,0,-0.00282178,-0,0.00480374,0,1
1.88,0.778163,0,26.9986,0.337994,0,28.8502,0,0,0,0.999997,0,-0.00242258,0,0,-0.00408412,0,98.496,1.03443,-7.07973,0,2501.59,9.00597,-0,-6.74612,129.734,129.734,2.56992,10,0,0,-0.00283099,-0,0.00484516,0,1
1.89,0.781537,0,27.2879,0.336958,0,29.0054,0,0,0,0.999997,0,-0.00244271,0,0,-0.00397117,0,98.488,1.03439,-7.10199,0,2501.61,9.04737,-0,-6.81514,129.727,129.727,2.56976,10,0,0,-0.00283983,-0,0.00488543,0,1
1.9,0.784902,0,27.5787,0.335914,0,29.1606,0,0,0,0.999997,0,-0.00246229,0,0,-0.00386041,0,98.48,1.03436,-7.12339,0,2501.62,9.08882,-0,-6.88453,129.72,129.72,2.5696,10,0,0,-0.00284834,-0,0.00492459,0,1
1.91,0.788256,0,27.8711,0.334862,0,29.3158,0,0,0,0.999997,0,-0.00248132,0,0,-0.00375204,0,98.472,1.03432,-7.14401,0,2501.64,9.13032,-0,-6.95429,129.714,129.714,2.56944,10,0,0,-0.00285653,-0,0.00496265,0,1
1.92,0.791599,0,28.165,0.333803,0,29.4711,0,0,0,0.999997,0,-0.00249982,0,0,-0.00364624,0,98.464,1.03429,-7.16392,0,2501.66,9.17187,-0,-7.02442,129.707,129.707,2.56928,10,0,0,-0.00286444,-0,0.00499964,0,1
1.93,0.794932,0,28.4605,0.332736,0,29.6263,0,0,0,0.999997,0,-0.00251779,0,0,-0.00354317,0,98.456,1.03425,-7.18321,0,2501.67,9.21346,-0,-7.09492,129.701,129.701,2.56912,10,0,0,-0.00287211,-0,0.00503558,0,1
1.94,0.798254,0,28.7576,0.331663,0,29.7816,0,0,0,0.999997,0,-0.00253525,0,0,-0.00344298,0,98.448,1.03422,-7.20194,0,2501.69,9.2551,-0,-7.16579,129.694,129.694,2.56896,10,0,0,-0.00287955,-0,0.00507051,0,1
1.95,0.801565,0,29.0562,0.330584,0,29.9369,0,0,0,0.999997,0,-0.00255222,0,0,-0.00334579,0,98.44,1.03418,-7.22017,0,2501.71,9.29679,-0,-7.23703,129.688,129.688,2.5688,10,0,0,-0.00288681,-0,0.00510445,0,1
1.96,0.804865,0,29.3563,0.329498,0,30.0922,0,0,0,0.999997,0,-0.00256872,0,0,-0.00325172,0,98.432,1.03415,-7.23799,0,2501.73,9.33852,-0,-7.30864,129.681,129.681,2.56864,10,0,0,-0.00289389,-0,0.00513744,0,1
1.97,0.808155,0,29.658,0.328407,0,30.2475,0,0,0,0.999997,0,-0.00258475,0,0,-0.00316085,0,98.424,1.03412,-7.25544,0,2501.75,9.3803,-0,-7.38061,129.674,129.674,2.56848,10,0,0,-0.00290083,-0,0.0051695,0,1
1.98,0.811433,0,29.9613,0.32731,0,30.4029,0,0,0,0.999997,0,-0.00260033,0,0,-0.00307327,0,98.416,1.03408,-7.2726,0,2501.76,9.42212,-0,-7.45296,129.668,129.668,2.56832,10,0,0,-0.00290766,-0,0.00520066,0,1
1.99,0.814701,0,30.2661,0.326207,0,30.5582,0,0,0,0.999997,0,-0.00261548,0,0,-0.00298905,0,98.408,1.03405,-7.28951,0,2501.78,9.46398,-0,-7.52568,129.661,129.661,2.56816,10,0,0,-0.00291439,-0,0.00523097,0,1
2,0.817958,0,30.5724,0.3251,0,30.7136,0,0,0,0.999997,0,-0.00263023,0,0,-0.00290823,0,98.4,1.03401,-7.30625,0,2501.8,9.50588,-0,-7.59877,129.655,129.655,2.568,10,0,0,-0.00292105,-0,0.00526046,0,1
2.01,0.821203,0,30.8803,0.323988,0,30.869,0,0,0,0.999997,0,-0.00264457,0,0,-0.00283086,0,98.392,1.03398,-7.32284,0,2501.82,9.54783,-0,-7.67222,129.648,129.648,2.56784,10,0,0,-0.00292766,-0,0.00528915,0,1
2.02,0.824437,0,31.1898,0.322871,0,31.0244,0,0,0,0.999996,0,-0.00265854,0,0,-0.00275695,0,98.384,1.03394,-7.33936,0,2501.84,9.58981,-0,-7.74605,129.641,129.641,2.56768,10,0,0,-0.00293424,-0,0.00531709,0,1
